timestamp,colifast_LAE
2014-07-31 01:12:00,100
2014-07-31 15:12:00,50
2014-08-01 01:12:00,>400
2014-08-04 10:17:00,400
2014-08-04 20:11:00,50
2014-08-05 10:11:00,200
2014-08-05 20:11:00,100
2014-08-06 10:11:00,400
2014-08-06 20:11:00,>400
2014-08-07 10:11:00,400
2014-08-07 20:11:00,200
2014-08-08 10:11:00,200
2014-08-08 20:11:00,<50
2014-08-09 10:11:00,50
2014-08-09 20:11:00,<50
2014-08-10 10:11:00,50
2014-08-10 20:11:00,<50
2014-08-11 10:11:00,100
2014-08-11 20:11:00,50
2014-08-12 10:11:00,<50
2014-08-12 20:11:00,<50
2014-08-13 10:11:00,100
2014-08-13 20:11:00,50
2014-08-14 10:11:00,50
2014-08-14 20:11:00,50
2014-08-15 10:11:00,200
2014-08-15 20:11:00,50
2014-08-16 10:11:00,200
2014-08-16 20:11:00,<50
2014-08-17 10:11:00,100
2014-08-17 20:11:00,<50
2014-08-18 10:11:00,50
2014-08-18 20:11:00,100
2014-08-19 10:11:00,100
2014-08-19 20:11:00,400
2014-08-20 10:11:00,400
2014-08-20 20:11:00,>400
2014-08-21 10:11:00,200
2014-08-21 20:11:00,400
2014-08-22 10:11:00,200
2014-08-22 20:11:00,400
2014-08-23 10:11:00,100
2014-08-23 20:11:00,200
2014-08-24 10:11:00,100
2014-08-24 20:11:00,400
2014-08-25 10:11:00,200
2014-08-25 20:11:00,400
2014-08-26 10:11:00,50
2014-08-26 20:11:00,200
2014-08-27 10:11:00,<50
2014-08-27 20:11:00,200
2014-08-28 10:11:00,<50
2014-08-28 20:11:00,50
2014-08-29 10:11:00,<50
2014-08-29 20:11:00,100
2014-08-30 10:11:00,50
2014-08-30 20:11:00,100
2014-08-31 10:11:00,<50
2014-08-31 19:11:00,200
2014-09-01 10:38:00,100
2014-09-01 20:32:00,>400
2014-09-02 10:32:00,<50
2014-09-02 20:32:00,<50
2014-09-03 10:32:00,50
2014-09-03 20:32:00,50
2014-09-04 10:32:00,<50
2014-09-04 20:32:00,<50
2014-09-05 10:32:00,<50
2014-09-05 20:32:00,<50
2014-09-06 10:32:00,<50
2014-09-06 20:32:00,<50
2014-09-07 10:32:00,50
2014-09-07 20:32:00,50
2014-09-08 10:32:00,<50
2014-09-08 20:32:00,<50
2014-09-09 10:32:00,50
2014-09-09 20:32:00,<50
2014-09-10 10:32:00,<50
2014-09-10 20:32:00,<50
2014-09-11 16:11:00,50
2014-09-12 02:04:00,<50
2014-09-12 16:04:00,<50
2014-09-13 02:04:00,<50
2014-09-13 16:04:00,<50
2014-09-14 02:04:00,<50
2014-09-14 16:04:00,<50
2014-09-15 02:04:00,<50
2014-09-15 16:04:00,50
2014-09-16 02:04:00,<50
2014-09-16 16:04:00,<50
2014-09-17 02:04:00,<50
2014-09-17 16:04:00,<50
2014-09-18 02:04:00,<50
2014-09-18 16:04:00,<50
2014-09-19 02:04:00,50
2014-09-19 16:04:00,<50
2014-09-20 02:04:00,50
2014-09-20 16:04:00,<50
2014-09-21 02:04:00,50
2014-09-21 16:04:00,<50
2014-09-22 02:04:00,50
2014-09-22 16:04:00,<50
2014-09-23 02:04:00,<50
2014-09-23 16:04:00,<50
2014-09-24 02:04:00,100
2014-09-24 16:04:00,50
2014-09-25 02:04:00,200
2014-09-25 16:04:00,50
2014-09-26 02:04:00,50
2014-09-26 16:04:00,50
2014-09-27 02:04:00,100
2014-09-27 16:04:00,100
2014-09-28 02:04:00,50
2014-09-28 16:04:00,100
2014-09-29 02:04:00,<50
2014-09-29 16:04:00,<50
2014-09-30 02:04:00,100
2014-09-30 16:04:00,<50
2014-10-01 02:04:00,<50
2014-10-01 16:04:00,<50
2014-10-02 02:04:00,<50
2014-10-02 16:04:00,50
2014-10-03 02:04:00,<50
2014-10-03 16:04:00,50
2014-10-04 02:04:00,<50
2014-10-04 16:04:00,<50
2014-10-05 02:04:00,<50
2014-10-05 16:04:00,<50
2014-10-06 02:04:00,<50
2014-10-06 16:04:00,<50
2014-10-07 02:04:00,<50
2014-10-07 16:04:00,<50
2014-10-08 02:04:00,50
2014-10-08 16:04:00,<50
2014-10-09 01:04:00,50
2014-10-10 10:02:00,50
2014-10-10 19:55:00,<50
2014-10-11 09:55:00,50
2014-10-11 19:55:00,<50
2014-10-12 09:55:00,400
2014-10-12 19:55:00,<50
2014-10-13 09:55:00,100
2014-10-13 19:55:00,100
2014-10-14 09:55:00,100
2014-10-14 19:55:00,100
2014-10-15 09:55:00,100
2014-10-15 19:55:00,200
2014-10-16 09:55:00,>400
2014-10-16 19:55:00,>400
2014-10-17 09:55:00,>400
2014-10-17 19:55:00,>400
2014-10-18 09:55:00,200
2014-10-18 19:55:00,400
2014-10-19 09:55:00,400
2014-10-19 19:55:00,100
2014-10-20 09:55:00,50
2014-10-20 19:55:00,100
2014-10-21 09:55:00,100
2014-10-21 19:55:00,100
2014-10-22 09:55:00,400
2014-10-22 19:55:00,<50
2014-10-23 09:55:00,50
2014-10-23 19:55:00,200
2014-10-24 09:55:00,100
2014-10-24 19:55:00,400
2014-10-25 09:55:00,200
2014-10-25 19:55:00,100
2014-10-26 09:55:00,100
2014-10-26 19:55:00,400
2014-10-27 09:55:00,100
2014-10-27 19:55:00,200
2014-10-28 09:55:00,50
2014-10-28 19:55:00,<50
2014-10-29 09:55:00,50
2014-10-29 19:55:00,<50
2014-10-30 09:55:00,100
2014-10-30 19:55:00,50
2014-10-31 09:55:00,100
2014-10-31 19:55:00,100
2014-11-01 09:55:00,<50
2014-11-01 19:55:00,50
2014-11-02 09:55:00,<50
2014-11-02 19:55:00,100
2014-11-03 09:55:00,50
2014-11-03 19:55:00,100
2014-11-04 09:55:00,100
2014-11-04 19:55:00,200
2014-11-05 09:55:00,>400
2014-11-05 19:55:00,>400
2014-11-06 09:55:00,400
2014-11-06 18:55:00,200
2014-11-07 11:06:00,200
2014-11-07 20:59:00,>400
2014-11-08 10:59:00,100
2014-11-08 20:59:00,200
2014-11-09 10:59:00,400
2014-11-09 20:59:00,200
2014-11-10 10:59:00,100
2014-11-10 20:59:00,50
2014-11-11 10:59:00,100
2014-11-11 20:59:00,50
2014-11-12 18:58:00,<50
2014-11-13 04:51:00,50
2014-11-13 18:51:00,200
2014-11-14 04:51:00,<50
2014-11-14 18:51:00,<50
2014-11-15 04:51:00,100
2014-11-15 18:51:00,50
2014-11-16 04:51:00,<50
2014-11-16 18:51:00,<50
2014-11-17 04:51:00,50
2014-11-17 18:51:00,<50
2014-11-18 04:51:00,<50
2014-11-18 18:51:00,<50
2014-11-19 04:51:00,50
2014-11-19 18:51:00,<50
2014-11-20 04:51:00,<50
2014-11-20 18:51:00,50
2014-11-21 04:51:00,50
2014-11-21 18:51:00,50
2014-11-22 04:51:00,50
2014-11-22 18:51:00,<50
2014-11-23 04:51:00,<50
2014-11-23 18:51:00,50
2014-11-24 04:51:00,50
2014-11-24 18:51:00,<50
2014-11-25 04:51:00,200
2014-11-25 18:51:00,100
2014-11-26 04:51:00,<50
2014-11-26 18:51:00,<50
2014-11-27 04:51:00,<50
2014-11-27 18:51:00,<50
2014-11-28 04:51:00,50
2014-11-28 18:51:00,<50
2014-11-29 04:51:00,<50
2014-11-29 18:51:00,<50
2014-11-30 04:51:00,<50
2014-11-30 18:51:00,<50
2014-12-01 04:51:00,<50
2014-12-01 18:51:00,50
2014-12-02 04:51:00,50
2014-12-02 18:51:00,100
2014-12-03 04:51:00,50
2014-12-03 18:51:00,<50
2014-12-04 04:51:00,50
2014-12-04 18:51:00,<50
2014-12-05 04:51:00,<50
2014-12-05 18:51:00,<50
2014-12-06 04:51:00,<50
2014-12-06 18:51:00,50
2014-12-07 04:51:00,200
2014-12-07 18:51:00,50
2014-12-08 04:51:00,100
2014-12-08 18:51:00,400
2014-12-09 04:51:00,200
2014-12-09 18:51:00,50
2014-12-10 10:53:00,50
2014-12-10 20:46:00,100
2014-12-11 10:46:00,<50
2014-12-11 20:46:00,<50
2014-12-12 10:46:00,>400
2014-12-12 20:46:00,400
2014-12-13 10:46:00,200
2014-12-13 20:46:00,400
2014-12-14 10:46:00,50
2014-12-14 20:46:00,400
2014-12-15 10:46:00,<50
2014-12-15 20:46:00,200
2014-12-16 10:46:00,50
2014-12-16 20:46:00,400
2014-12-17 10:46:00,100
2014-12-17 20:46:00,100
2014-12-18 10:46:00,100
2014-12-18 20:46:00,200
2014-12-19 10:46:00,50
2014-12-19 20:46:00,200
2014-12-20 10:46:00,400
2014-12-20 20:46:00,50
2014-12-21 10:46:00,50
2014-12-21 20:46:00,100
2014-12-22 10:46:00,<50
2014-12-22 20:46:00,200
2014-12-23 10:46:00,50
2014-12-23 20:46:00,<50
2014-12-24 10:46:00,<50
2014-12-24 20:46:00,200
2014-12-25 10:46:00,<50
2014-12-25 20:46:00,50
2014-12-26 10:46:00,100
2014-12-26 20:46:00,<50
2014-12-27 10:46:00,50
2014-12-27 20:46:00,50
2014-12-28 10:46:00,200
2014-12-28 20:46:00,<50
2014-12-29 10:46:00,<50
2014-12-29 20:46:00,<50
2014-12-30 10:46:00,<50
2014-12-30 20:46:00,100
2014-12-31 10:46:00,50
2014-12-31 20:46:00,50
2015-01-01 10:46:00,100
2015-01-01 20:46:00,100
2015-01-02 10:46:00,50
2015-01-02 20:46:00,400
2015-01-03 10:46:00,200
2015-01-03 20:46:00,>400
2015-01-04 10:46:00,100
2015-01-04 20:46:00,100
2015-01-05 10:46:00,<50
2015-01-05 20:46:00,50
2015-01-06 10:46:00,50
2015-01-06 19:46:00,100
2015-01-07 11:02:00,200
2015-01-07 20:56:00,50
2015-01-08 10:56:00,200
2015-01-08 20:56:00,<50
2015-01-09 10:56:00,200
2015-01-09 20:56:00,100
2015-01-10 10:56:00,100
2015-01-10 20:56:00,200
2015-01-11 10:56:00,400
2015-01-11 20:56:00,200
2015-01-12 10:56:00,100
2015-01-12 20:56:00,200
2015-01-13 10:56:00,100
2015-01-13 20:56:00,200
2015-01-14 10:56:00,50
2015-01-14 20:56:00,50
2015-01-15 00:59:00,200
2015-01-15 10:53:00,50
2015-01-16 00:53:00,100
2015-01-16 10:53:00,100
2015-01-17 00:53:00,100
2015-01-17 10:53:00,400
2015-01-18 00:53:00,<50
2015-01-18 10:53:00,<50
2015-01-19 00:53:00,50
2015-01-19 10:53:00,400
2015-01-20 00:53:00,<50
2015-01-20 10:53:00,50
2015-01-21 00:53:00,<50
2015-01-21 10:53:00,50
2015-01-22 00:53:00,<50
2015-01-22 10:53:00,50
2015-01-23 00:53:00,100
2015-01-23 10:53:00,50
2015-01-24 00:53:00,50
2015-01-24 10:53:00,50
2015-01-25 00:53:00,<50
2015-01-25 10:53:00,<50
2015-01-26 00:53:00,<50
2015-01-26 10:53:00,50
2015-01-27 00:53:00,<50
2015-01-27 10:53:00,<50
2015-01-28 00:53:00,100
2015-01-28 10:53:00,100
2015-01-29 00:53:00,>400
2015-01-29 10:53:00,100
2015-01-30 00:53:00,400
2015-01-30 10:53:00,200
2015-01-31 00:53:00,50
2015-01-31 10:53:00,<50
2015-02-01 00:53:00,100
2015-02-01 10:53:00,50
2015-02-02 00:53:00,100
2015-02-02 10:53:00,<50
2015-02-03 00:53:00,<50
2015-02-03 10:53:00,<50
2015-02-04 00:53:00,50
2015-02-04 10:53:00,<50
2015-02-05 00:53:00,50
2015-02-05 10:53:00,100
2015-02-06 00:53:00,<50
2015-02-06 10:53:00,<50
2015-02-07 00:53:00,<50
2015-02-07 10:53:00,<50
2015-02-08 00:53:00,<50
2015-02-08 10:53:00,<50
2015-02-09 00:53:00,<50
2015-02-09 10:53:00,50
2015-02-10 00:53:00,<50
2015-02-12 08:38:00,<50
2015-02-12 18:31:00,<50
2015-02-13 08:31:00,50
2015-02-13 18:31:00,<50
2015-02-14 08:31:00,100
2015-02-14 18:31:00,50
2015-02-15 08:31:00,50
2015-02-15 18:31:00,100
2015-02-16 08:31:00,<50
2015-02-16 18:31:00,<50
2015-02-17 08:31:00,<50
2015-02-17 18:31:00,50
2015-02-18 08:31:00,50
2015-02-18 18:31:00,<50
2015-02-19 08:31:00,<50
2015-02-19 18:31:00,<50
2015-02-20 08:31:00,<50
2015-02-20 18:31:00,<50
2015-02-21 08:31:00,50
2015-02-21 18:31:00,<50
2015-02-22 08:31:00,<50
2015-02-22 18:31:00,<50
2015-02-23 08:31:00,100
2015-02-23 18:31:00,50
2015-02-24 08:31:00,<50
2015-02-24 18:31:00,50
2015-02-25 08:31:00,50
2015-02-25 18:31:00,50
2015-02-26 08:31:00,<50
2015-02-26 18:31:00,<50
2015-02-27 08:31:00,50
2015-02-27 18:31:00,<50
2015-02-28 08:31:00,50
2015-02-28 18:31:00,50
2015-03-01 08:31:00,50
2015-03-01 18:31:00,<50
2015-03-02 08:31:00,50
2015-03-02 18:31:00,<50
2015-03-03 08:31:00,50
2015-03-03 18:31:00,<50
2015-03-04 08:31:00,100
2015-03-04 18:31:00,<50
2015-03-05 08:31:00,<50
2015-03-05 18:31:00,50
2015-03-06 08:31:00,<50
2015-03-06 18:31:00,<50
2015-03-07 08:31:00,<50
2015-03-07 18:31:00,100
2015-03-08 08:31:00,<50
2015-03-08 18:31:00,50
2015-03-09 08:31:00,<50
2015-03-09 18:31:00,50
2015-03-10 08:31:00,50
2015-03-10 18:31:00,<50
2015-03-11 08:31:00,<50
2015-03-11 17:31:00,<50
2015-03-12 08:22:00,<50
2015-03-12 18:16:00,50
2015-03-13 08:16:00,400
2015-03-13 18:16:00,<50
2015-03-14 08:16:00,<50
2015-03-14 18:16:00,<50
2015-03-15 08:16:00,50
2015-03-15 18:16:00,50
2015-03-16 08:16:00,50
2015-03-16 18:16:00,50
2015-03-17 08:16:00,<50
2015-03-17 18:16:00,<50
2015-03-18 08:16:00,<50
2015-03-18 18:16:00,<50
2015-03-19 08:16:00,<50
2015-03-19 18:16:00,<50
2015-03-20 08:16:00,<50
2015-03-20 18:16:00,<50
2015-03-21 08:16:00,50
2015-03-21 18:16:00,<50
2015-03-22 08:16:00,50
2015-03-22 18:16:00,<50
2015-03-23 08:16:00,<50
2015-03-23 18:16:00,100
2015-03-24 08:16:00,100
2015-03-24 18:16:00,100
2015-03-25 08:16:00,50
2015-03-25 18:16:00,50
2015-03-26 08:16:00,200
2015-03-26 18:16:00,100
2015-03-27 08:16:00,100
2015-03-27 18:16:00,50
2015-03-28 08:16:00,<50
2015-03-28 18:16:00,<50
2015-03-29 08:16:00,<50
2015-03-29 18:16:00,<50
2015-03-30 08:16:00,<50
2015-03-30 18:16:00,50
2015-03-31 08:16:00,<50
2015-03-31 18:16:00,<50
2015-04-01 08:16:00,<50
2015-04-01 18:16:00,<50
2015-04-02 08:16:00,<50
2015-04-02 18:16:00,<50
2015-04-03 08:16:00,50
2015-04-03 18:16:00,<50
2015-04-04 08:16:00,<50
2015-04-04 18:16:00,<50
2015-04-05 08:16:00,<50
2015-04-05 18:16:00,<50
2015-04-06 08:16:00,<50
2015-04-06 18:16:00,<50
2015-04-07 08:16:00,<50
2015-04-07 18:16:00,<50
2015-04-07 18:16:00,<50
2015-04-08 13:16:00,<50
2015-04-08 23:10:00,<50
2015-04-09 13:10:00,<50
2015-04-09 23:10:00,<50
2015-04-10 13:10:00,50
2015-04-10 23:10:00,50
2015-04-11 13:10:00,<50
2015-04-11 23:10:00,50
2015-04-12 13:10:00,<50
2015-04-12 23:10:00,100
2015-04-13 13:10:00,<50
2015-04-13 23:10:00,<50
2015-04-14 13:10:00,<50
2015-04-14 23:10:00,50
2015-04-15 13:10:00,50
2015-04-15 23:10:00,<50
2015-04-16 13:10:00,50
2015-04-16 23:10:00,50
2015-04-17 13:10:00,<50
2015-04-17 23:10:00,<50
2015-04-18 13:10:00,<50
2015-04-18 23:10:00,<50
2015-04-19 13:10:00,50
2015-04-22 21:08:00,50
2015-04-23 07:02:00,<50
2015-04-23 21:02:00,<50
2015-04-24 07:02:00,50
2015-04-24 21:02:00,<50
2015-04-25 07:02:00,<50
2015-04-25 21:02:00,<50
2015-04-26 07:02:00,<50
2015-04-26 21:02:00,<50
2015-04-27 07:02:00,<50
2015-04-27 21:02:00,50
2015-04-28 07:02:00,<50
2015-04-28 21:02:00,<50
2015-04-29 07:02:00,<50
2015-04-29 21:02:00,<50
2015-04-30 07:02:00,<50
2015-04-30 21:02:00,<50
2015-05-01 07:02:00,<50
2015-05-01 21:02:00,<50
2015-05-02 07:02:00,<50
2015-05-02 21:02:00,50
2015-05-03 07:02:00,<50
2015-05-03 21:02:00,<50
2015-05-04 07:02:00,<50
2015-05-04 21:02:00,50
2015-05-05 07:02:00,<50
2015-05-05 21:02:00,50
2015-05-06 07:02:00,<50
2015-05-06 21:02:00,100
2015-05-07 07:02:00,200
2015-05-07 21:02:00,<50
2015-05-08 07:02:00,400
2015-05-08 21:02:00,100
2015-05-09 07:02:00,50
2015-05-09 21:02:00,<50
2015-05-10 07:02:00,50
2015-05-10 21:02:00,<50
2015-05-11 07:02:00,50
2015-05-11 21:02:00,<50
2015-05-12 07:02:00,<50
2015-05-12 21:02:00,<50
2015-05-13 07:02:00,50
2015-05-13 21:02:00,100
2015-05-14 07:02:00,50
2015-05-14 21:02:00,<50
2015-05-15 07:02:00,<50
2015-05-15 21:02:00,<50
2015-05-16 07:02:00,100
2015-05-16 21:02:00,50
2015-05-17 07:02:00,<50
2015-05-17 21:02:00,50
2015-05-18 07:02:00,<50
2015-05-18 21:02:00,<50
2015-05-19 07:02:00,<50
2015-05-20 08:25:00,<50
2015-05-20 18:19:00,<50
2015-05-21 08:19:00,50
2015-05-21 18:19:00,<50
2015-05-22 08:19:00,50
2015-05-22 18:19:00,<50
2015-05-23 08:19:00,<50
2015-05-23 18:19:00,<50
2015-05-24 08:19:00,<50
2015-05-24 18:19:00,50
2015-05-25 08:19:00,<50
2015-05-25 18:19:00,<50
2015-05-26 08:19:00,<50
2015-05-26 18:19:00,<50
2015-05-27 08:19:00,<50
2015-05-27 18:19:00,<50
2015-05-28 08:19:00,<50
2015-05-28 18:19:00,<50
2015-05-29 08:19:00,<50
2015-05-29 18:19:00,<50
2015-05-30 08:19:00,<50
2015-05-30 18:19:00,100
2015-05-31 08:19:00,50
2015-05-31 18:19:00,100
2015-06-01 08:19:00,100
2015-06-01 18:19:00,50
2015-06-02 08:19:00,400
2015-06-02 18:19:00,200
2015-06-03 08:19:00,100
2015-06-03 18:19:00,200
2015-06-04 08:19:00,50
2015-06-04 18:19:00,50
2015-06-05 08:19:00,50
2015-06-05 18:19:00,<50
2015-06-06 08:19:00,<50
2015-06-06 18:19:00,50
2015-06-07 08:19:00,50
2015-06-07 18:19:00,50
2015-06-08 08:19:00,<50
2015-06-08 18:19:00,<50
2015-06-09 08:19:00,<50
2015-06-09 18:19:00,<50
2015-06-10 08:19:00,<50
2015-06-10 18:19:00,50
2015-06-11 08:19:00,<50
2015-06-11 18:19:00,<50
2015-06-12 08:19:00,<50
2015-06-12 18:19:00,<50
2015-06-13 08:19:00,<50
2015-06-13 18:19:00,<50
2015-06-14 08:19:00,<50
2015-06-14 18:19:00,<50
2015-06-15 08:19:00,50
2015-06-15 18:19:00,<50
2015-06-16 08:19:00,<50
2015-06-16 17:19:00,50
2015-06-17 10:41:00,<50
2015-06-17 20:34:00,100
2015-06-18 13:04:00,50
2015-06-18 22:57:00,<50
2015-06-19 12:57:00,50
2015-06-19 22:57:00,<50
2015-06-20 12:57:00,<50
2015-06-20 22:57:00,<50
2015-06-21 12:57:00,<50
2015-06-21 22:57:00,50
2015-06-22 12:57:00,<50
2015-06-22 22:57:00,<50
2015-06-23 12:57:00,<50
2015-06-23 22:57:00,<50
2015-06-24 12:57:00,50
2015-06-24 22:57:00,<50
2015-06-25 12:57:00,50
2015-06-25 22:57:00,<50
2015-06-26 12:57:00,<50
2015-06-26 22:57:00,50
2015-06-27 12:57:00,50
2015-06-27 22:57:00,<50
2015-06-28 12:57:00,<50
2015-06-28 22:57:00,<50
2015-06-29 12:57:00,<50
2015-06-29 22:57:00,<50
2015-06-30 12:57:00,<50
2015-06-30 22:57:00,<50
2015-07-01 12:57:00,<50
2015-07-01 22:57:00,<50
2015-07-02 12:57:00,<50
2015-07-02 22:57:00,<50
2015-07-03 12:57:00,<50
2015-07-03 22:57:00,50
2015-07-04 12:57:00,50
2015-07-04 22:57:00,<50
2015-07-05 12:57:00,100
2015-07-05 22:57:00,50
2015-07-06 12:57:00,50
2015-07-06 22:57:00,<50
2015-07-07 12:57:00,50
2015-07-07 22:57:00,100
2015-07-08 12:57:00,400
2015-07-08 22:57:00,<50
2015-07-09 12:57:00,<50
2015-07-09 22:57:00,100
2015-07-10 12:57:00,100
2015-07-10 22:57:00,100
2015-07-11 12:57:00,<50
2015-07-11 22:57:00,50
2015-07-12 12:57:00,50
2015-07-12 22:57:00,<50
2015-07-13 12:57:00,<50
2015-07-13 22:57:00,100
2015-07-14 12:57:00,<50
2015-07-14 22:57:00,<50
2015-07-15 12:57:00,<50
2015-07-16 08:42:00,<50
2015-07-16 18:36:00,<50
2015-07-17 08:36:00,<50
2015-07-17 18:36:00,50
2015-07-18 08:36:00,<50
2015-07-18 18:36:00,<50
2015-07-19 08:36:00,<50
2015-07-19 18:36:00,<50
2015-07-20 08:36:00,100
2015-07-20 18:36:00,<50
2015-07-21 08:36:00,<50
2015-07-21 18:36:00,<50
2015-07-22 08:36:00,<50
2015-07-22 18:36:00,50
2015-07-23 08:36:00,<50
2015-07-23 18:36:00,<50
2015-07-24 08:36:00,<50
2015-07-24 18:36:00,<50
2015-07-25 08:36:00,<50
2015-07-25 18:36:00,50
2015-07-26 08:36:00,50
2015-07-26 18:36:00,100
2015-07-27 08:36:00,50
2015-07-27 18:36:00,100
2015-07-28 08:36:00,50
2015-07-28 18:36:00,50
2015-07-29 08:36:00,50
2015-07-29 18:36:00,200
2015-07-30 08:36:00,50
2015-07-30 18:36:00,100
2015-07-31 08:36:00,100
2015-07-31 18:36:00,<50
2015-08-01 08:36:00,50
2015-08-01 18:36:00,<50
2015-08-02 08:36:00,<50
2015-08-02 18:36:00,50
2015-08-03 08:36:00,<50
2015-08-03 18:36:00,<50
2015-08-04 08:36:00,50
2015-08-04 18:36:00,50
2015-08-05 08:36:00,50
2015-08-05 18:36:00,50
2015-08-06 08:36:00,<50
2015-08-06 18:36:00,50
2015-08-07 08:36:00,<50
2015-08-07 18:36:00,100
2015-08-08 08:36:00,50
2015-08-08 18:36:00,50
2015-08-09 08:36:00,<50
2015-08-09 18:36:00,<50
2015-08-10 08:36:00,<50
2015-08-10 18:36:00,50
2015-08-11 08:36:00,<50
2015-08-11 18:36:00,<50
2015-08-12 08:36:00,50
2015-08-12 17:36:00,100
2015-08-13 08:35:00,50
2015-08-13 18:29:00,<50
2015-08-14 08:29:00,50
2015-08-14 18:29:00,<50
2015-08-15 08:29:00,<50
2015-08-15 18:29:00,50
2015-08-16 08:29:00,<50
2015-08-16 18:29:00,<50
2015-08-17 08:29:00,<50
2015-08-17 18:29:00,50
2015-08-18 08:29:00,<50
2015-08-18 18:29:00,<50
2015-08-19 08:29:00,<50
2015-08-19 18:29:00,<50
2015-08-20 08:29:00,<50
2015-08-20 18:29:00,<50
2015-08-21 08:29:00,<50
2015-08-21 18:29:00,<50
2015-08-22 08:29:00,50
2015-08-22 18:29:00,<50
2015-08-23 08:29:00,<50
2015-08-23 18:29:00,<50
2015-08-24 08:29:00,<50
2015-08-24 18:29:00,100
2015-08-25 08:29:00,50
2015-08-25 18:29:00,100
2015-08-26 08:29:00,100
2015-08-26 18:29:00,100
2015-08-27 08:29:00,50
2015-08-27 18:29:00,100
2015-08-28 08:29:00,400
2015-08-28 18:29:00,>400
2015-08-29 08:29:00,400
2015-08-29 18:29:00,50
2015-08-30 08:29:00,200
2015-08-30 18:29:00,<50
2015-08-31 08:29:00,<50
2015-08-31 18:29:00,<50
2015-09-01 08:29:00,<50
2015-09-01 18:29:00,50
2015-09-02 08:29:00,200
2015-09-02 18:29:00,100
2015-09-03 08:29:00,100
2015-09-03 18:29:00,100
2015-09-04 08:29:00,100
2015-09-04 18:29:00,50
2015-09-05 08:29:00,<50
2015-09-05 18:29:00,<50
2015-09-06 08:29:00,100
2015-09-06 18:29:00,>400
2015-09-07 08:29:00,400
2015-09-07 18:29:00,400
2015-09-08 08:29:00,100
2015-09-08 18:29:00,50
2015-09-09 08:29:00,100
2015-09-09 17:29:00,50
2015-09-10 11:03:00,100
2015-09-10 20:56:00,50
2015-09-11 10:56:00,200
2015-09-11 20:56:00,<50
2015-09-12 10:56:00,<50
2015-09-12 20:56:00,<50
2015-09-13 10:56:00,<50
2015-09-13 20:56:00,50
2015-09-14 10:56:00,50
2015-09-14 20:56:00,100
2015-09-15 10:56:00,100
2015-09-15 20:56:00,<50
2015-09-16 10:56:00,<50
2015-09-16 20:56:00,100
2015-09-17 10:56:00,400
2015-09-17 20:56:00,100
2015-09-18 10:56:00,50
2015-09-18 20:56:00,200
2015-09-19 10:56:00,100
2015-09-19 20:56:00,50
2015-09-20 10:56:00,100
2015-09-20 20:56:00,50
2015-09-21 10:56:00,<50
2015-09-21 20:56:00,<50
2015-09-22 10:56:00,50
2015-09-22 20:56:00,50
2015-09-23 10:56:00,50
2015-09-23 20:56:00,<50
2015-09-24 10:56:00,200
2015-09-24 20:56:00,200
2015-09-25 10:56:00,50
2015-09-25 20:56:00,50
2015-09-26 10:56:00,200
2015-09-26 20:56:00,200
2015-09-27 10:56:00,50
2015-09-27 20:56:00,<50
2015-09-28 10:56:00,50
2015-09-28 20:56:00,<50
2015-09-29 10:56:00,<50
2015-09-29 20:56:00,<50
2015-09-30 10:56:00,<50
2015-09-30 20:56:00,<50
2015-10-01 10:56:00,<50
2015-10-01 20:56:00,50
2015-10-02 10:56:00,<50
2015-10-02 20:56:00,50
2015-10-03 10:56:00,<50
2015-10-03 20:56:00,50
2015-10-04 10:56:00,<50
2015-10-04 20:56:00,<50
2015-10-05 10:56:00,<50
2015-10-05 20:56:00,<50
2015-10-06 10:56:00,<50
2015-10-06 20:56:00,100
2015-10-07 10:56:00,50
2015-10-08 08:04:00,50
2015-10-08 17:57:00,50
2015-10-09 07:57:00,<50
2015-10-09 17:57:00,<50
2015-10-10 07:57:00,<50
2015-10-10 17:57:00,50
2015-10-11 07:57:00,<50
2015-10-11 17:57:00,50
2015-10-12 07:57:00,<50
2015-10-12 17:57:00,<50
2015-10-13 07:57:00,<50
2015-10-13 17:57:00,<50
2015-10-14 07:57:00,<50
2015-10-14 17:57:00,<50
2015-10-15 07:57:00,<50
2015-10-15 17:57:00,<50
2015-10-16 07:57:00,100
2015-10-16 17:57:00,<50
2015-10-17 07:57:00,50
2015-10-17 17:57:00,<50
2015-10-18 07:57:00,50
2015-10-18 17:57:00,<50
2015-10-19 07:57:00,<50
2015-10-19 17:57:00,50
2015-10-20 07:57:00,<50
2015-10-20 17:57:00,<50
2015-10-21 07:57:00,<50
2015-10-21 17:57:00,<50
2015-10-22 07:57:00,<50
2015-10-22 17:57:00,50
2015-10-23 07:57:00,<50
2015-10-23 17:57:00,100
2015-10-24 07:57:00,<50
2015-10-24 17:57:00,50
2015-10-25 07:57:00,100
2015-10-25 17:57:00,50
2015-10-26 07:57:00,<50
2015-10-26 17:57:00,<50
2015-10-27 07:57:00,<50
2015-10-27 17:57:00,<50
2015-10-28 07:57:00,<50
2015-10-28 17:57:00,<50
2015-10-29 07:57:00,50
2015-10-29 17:57:00,<50
2015-10-30 07:57:00,<50
2015-10-30 17:57:00,<50
2015-10-31 07:57:00,50
2015-10-31 17:57:00,<50
2015-11-01 07:57:00,50
2015-11-01 17:57:00,<50
2015-11-02 07:57:00,<50
2015-11-02 17:57:00,<50
2015-11-03 07:57:00,<50
