SampleID,Location,Date,Escherichia_coli_per100ml
R1200701-36,GÄVGAXXS,2012-11-30 18:19,400
R1200701-37,GÄVGAXXS,2012-12-01 04:19,200
R1200701-38,GÄVGAXXS,2012-12-01 18:19,200
R1200701-39,GÄVGAXXS,2012-12-02 04:19,100
R1200701-40,GÄVGAXXS,2012-12-02 18:19,100
R1200701-41,GÄVGAXXS,2012-12-03 04:19,50
R1200701-42,GÄVGAXXS,2012-12-03 18:19,<50
R1200701-43,GÄVGAXXS,2012-12-04 04:19,50
R1200701-44,GÄVGAXXS,2012-12-04 18:19,100
R1200701-45,GÄVGAXXS,2012-12-05 04:19,50
R1200701-46,GÄVGAXXS,2012-12-05 18:19,<50
R1200725-00,GÄVGAXXS,2012-12-10 14:47,50
R1200725-01,GÄVGAXXS,2012-12-11 00:40,50
R1200725-02,GÄVGAXXS,2012-12-11 14:40,50
R1200726-00,GÄVGAXXS,2012-12-12 12:08,50
R1200726-01,GÄVGAXXS,2012-12-12 22:08,200
R1200726-02,GÄVGAXXS,2012-12-13 12:02,<50
R1200726-03,GÄVGAXXS,2012-12-13 22:02,100
R1200726-04,GÄVGAXXS,2012-12-14 12:02,100
R1200726-05,GÄVGAXXS,2012-12-14 22:02,50
R1200726-06,GÄVGAXXS,2012-12-15 12:02,50
R1200726-07,GÄVGAXXS,2012-12-15 22:02,<50
R1200726-08,GÄVGAXXS,2012-12-16 12:02,50
R1200726-09,GÄVGAXXS,2012-12-16 22:02,50
R1200728-00,GÄVGAXXS,2012-12-19 11:47,100
R1200728-01,GÄVGAXXS,2012-12-19 21:41,50
R1200728-02,GÄVGAXXS,2012-12-20 11:41,50
R1200728-03,GÄVGAXXS,2012-12-20 21:41,<50
R1200728-04,GÄVGAXXS,2012-12-21 11:41,50
R1200728-05,GÄVGAXXS,2012-12-21 21:41,<50
R1200728-06,GÄVGAXXS,2012-12-22 11:41,50
R1200728-07,GÄVGAXXS,2012-12-22 21:41,50
R1200728-08,GÄVGAXXS,2012-12-23 11:41,50
R1200728-09,GÄVGAXXS,2012-12-23 21:41,<50
R1200728-10,GÄVGAXXS,2012-12-24 11:41,<50
R1200728-11,GÄVGAXXS,2012-12-24 21:41,<50
R1200728-12,GÄVGAXXS,2012-12-25 11:41,100
R1200728-13,GÄVGAXXS,2012-12-25 21:41,50
R1200728-14,GÄVGAXXS,2012-12-26 11:41,50
R1200728-15,GÄVGAXXS,2012-12-26 21:41,100
R1200728-16,GÄVGAXXS,2012-12-27 11:41,200
R1200728-17,GÄVGAXXS,2012-12-27 21:41,400
R1200728-18,GÄVGAXXS,2012-12-28 11:41,50
R1200728-19,GÄVGAXXS,2012-12-28 21:41,50
R1200728-20,GÄVGAXXS,2012-12-29 11:41,50
R1200728-21,GÄVGAXXS,2012-12-29 21:41,400
R1200728-22,GÄVGAXXS,2012-12-30 11:41,400
R1200728-23,GÄVGAXXS,2012-12-30 21:41,>400
R1200728-24,GÄVGAXXS,2012-12-31 11:41,200
R1200728-25,GÄVGAXXS,2012-12-31 21:41,400
R1200728-26,GÄVGAXXS,2013-01-01 11:41,400
R1200728-27,GÄVGAXXS,2013-01-01 21:41,>400
R1200728-28,GÄVGAXXS,2013-01-02 11:41,>400
R1200728-29,GÄVGAXXS,2013-01-02 21:41,<50
R1200728-30,GÄVGAXXS,2013-01-03 11:41,400
R1200728-31,GÄVGAXXS,2013-01-03 21:41,>400
R1200728-32,GÄVGAXXS,2013-01-04 11:41,200
R1200728-33,GÄVGAXXS,2013-01-04 21:41,50
R1300374-00,GÄVGAXXS,2013-01-07 13:04,200
R1300374-01,GÄVGAXXS,2013-01-07 22:58,50
R1300374-02,GÄVGAXXS,2013-01-08 12:58,100
R1300374-03,GÄVGAXXS,2013-01-08 22:58,<50
R1300376-00,GÄVGAXXS,2013-01-09 13:42,200
R1300376-01,GÄVGAXXS,2013-01-09 23:36,200
R1300376-02,GÄVGAXXS,2013-01-10 13:36,50
R1300376-03,GÄVGAXXS,2013-01-10 23:36,50
R1300376-04,GÄVGAXXS,2013-01-11 13:36,50
R1300376-05,GÄVGAXXS,2013-01-11 23:36,100
R1300376-06,GÄVGAXXS,2013-01-12 13:36,100
R1300376-07,GÄVGAXXS,2013-01-12 23:36,100
R1300376-08,GÄVGAXXS,2013-01-13 13:36,50
R1300376-09,GÄVGAXXS,2013-01-13 23:36,50
R1300376-10,GÄVGAXXS,2013-01-14 13:36,200
R1300376-11,GÄVGAXXS,2013-01-14 23:36,<50
R1300376-12,GÄVGAXXS,2013-01-15 13:36,200
R1300376-13,GÄVGAXXS,2013-01-15 23:36,100
R1300376-14,GÄVGAXXS,2013-01-16 13:36,50
R1300376-15,GÄVGAXXS,2013-01-16 23:36,50
R1300376-16,GÄVGAXXS,2013-01-17 13:36,100
R1300376-17,GÄVGAXXS,2013-01-17 23:36,<50
R1300376-18,GÄVGAXXS,2013-01-18 13:36,100
R1300376-19,GÄVGAXXS,2013-01-18 23:36,50
R1300376-20,GÄVGAXXS,2013-01-19 13:36,100
R1300376-21,GÄVGAXXS,2013-01-19 23:36,50
R1300376-22,GÄVGAXXS,2013-01-20 13:36,50
R1300376-23,GÄVGAXXS,2013-01-20 23:36,<50
R1300376-24,GÄVGAXXS,2013-01-21 13:36,100
R1300376-25,GÄVGAXXS,2013-01-21 23:36,50
R1300376-26,GÄVGAXXS,2013-01-22 13:36,100
R1300376-27,GÄVGAXXS,2013-01-22 23:36,100
R1300376-28,GÄVGAXXS,2013-01-23 13:36,100
R1300376-29,GÄVGAXXS,2013-01-23 23:36,<50
R1300376-30,GÄVGAXXS,2013-01-24 13:36,100
R1300376-31,GÄVGAXXS,2013-01-24 23:36,<50
R1300376-32,GÄVGAXXS,2013-01-25 13:36,50
R1300376-33,GÄVGAXXS,2013-01-25 23:36,50
R1300376-34,GÄVGAXXS,2013-01-26 13:36,<50
R1300376-35,GÄVGAXXS,2013-01-26 23:36,50
R1300376-36,GÄVGAXXS,2013-01-27 13:36,50
R1300376-37,GÄVGAXXS,2013-01-27 23:36,<50
R1300376-38,GÄVGAXXS,2013-01-28 13:36,50
R1300376-39,GÄVGAXXS,2013-01-28 23:36,200
R1300376-40,GÄVGAXXS,2013-01-29 13:36,100
R1300376-41,GÄVGAXXS,2013-01-29 23:36,50
R1300376-42,GÄVGAXXS,2013-01-30 13:36,100
R1300376-43,GÄVGAXXS,2013-01-30 23:36,100
R1300376-44,GÄVGAXXS,2013-01-31 13:36,100
R1300376-45,GÄVGAXXS,2013-01-31 23:36,200
R1300376-46,GÄVGAXXS,2013-02-01 13:36,200
R1300376-47,GÄVGAXXS,2013-02-01 23:36,<50
R1300376-48,GÄVGAXXS,2013-02-02 13:36,100
R1300376-49,GÄVGAXXS,2013-02-02 23:36,100
R1300376-50,GÄVGAXXS,2013-02-03 13:36,<50
R1300376-51,GÄVGAXXS,2013-02-03 23:36,100
R1300376-52,GÄVGAXXS,2013-02-04 13:36,100
R1300376-53,GÄVGAXXS,2013-02-04 23:36,<50
R1300376-54,GÄVGAXXS,2013-02-05 13:36,50
R1300458-00,GÄVGAXXS,2013-02-15 11:57,50
R1300458-01,GÄVGAXXS,2013-02-15 21:51,50
R1300458-02,GÄVGAXXS,2013-02-16 11:51,50
R1300458-03,GÄVGAXXS,2013-02-16 21:51,100
R1300458-04,GÄVGAXXS,2013-02-17 11:51,50
R1300458-05,GÄVGAXXS,2013-02-17 21:51,100
R1300458-06,GÄVGAXXS,2013-02-18 11:51,50
R1300458-07,GÄVGAXXS,2013-02-18 21:51,100
R1300458-08,GÄVGAXXS,2013-02-19 11:51,400
R1300458-09,GÄVGAXXS,2013-02-19 21:51,<50
R1300459-00,GÄVGAXXS,2013-02-26 11:28,100
R1300459-01,GÄVGAXXS,2013-02-26 21:22,50
R1300459-02,GÄVGAXXS,2013-02-27 11:22,50
R1300459-03,GÄVGAXXS,2013-02-27 21:22,50
R1300459-04,GÄVGAXXS,2013-02-28 11:22,50
R1300459-05,GÄVGAXXS,2013-02-28 21:22,50
R1300459-06,GÄVGAXXS,2013-03-01 11:22,100
R1300459-07,GÄVGAXXS,2013-03-01 21:22,<50
R1300459-08,GÄVGAXXS,2013-03-02 11:22,100
R1300459-09,GÄVGAXXS,2013-03-02 21:22,100
R1300459-10,GÄVGAXXS,2013-03-03 11:22,<50
R1300459-11,GÄVGAXXS,2013-03-03 21:22,100
R1300459-12,GÄVGAXXS,2013-03-04 11:22,<50
R1300459-13,GÄVGAXXS,2013-03-04 21:22,50
R1300459-14,GÄVGAXXS,2013-03-05 11:22,<50
R1300459-15,GÄVGAXXS,2013-03-05 21:22,<50
R1300459-16,GÄVGAXXS,2013-03-06 11:22,50
R1300459-17,GÄVGAXXS,2013-03-06 21:22,<50
R1300459-18,GÄVGAXXS,2013-03-07 11:22,100
R1300459-19,GÄVGAXXS,2013-03-07 21:22,50
R1300459-20,GÄVGAXXS,2013-03-08 11:22,100
R1300459-21,GÄVGAXXS,2013-03-08 21:22,<50
R1300459-22,GÄVGAXXS,2013-03-09 11:22,50
R1300459-23,GÄVGAXXS,2013-03-09 21:22,<50
R1300459-24,GÄVGAXXS,2013-03-10 11:22,<50
R1300459-25,GÄVGAXXS,2013-03-10 21:22,50
R1300459-26,GÄVGAXXS,2013-03-11 11:22,<50
R1300459-27,GÄVGAXXS,2013-03-11 21:22,<50
R1300459-28,GÄVGAXXS,2013-03-12 11:22,50
R1300459-29,GÄVGAXXS,2013-03-12 21:22,50
R1300459-30,GÄVGAXXS,2013-03-13 11:22,50
R1300459-31,GÄVGAXXS,2013-03-13 21:22,50
R1300459-32,GÄVGAXXS,2013-03-14 11:22,50
R1300459-33,GÄVGAXXS,2013-03-14 21:22,<50
R1300459-34,GÄVGAXXS,2013-03-15 11:22,50
R1300459-35,GÄVGAXXS,2013-03-15 21:22,<50
R1300459-36,GÄVGAXXS,2013-03-16 11:22,50
R1300459-37,GÄVGAXXS,2013-03-16 21:22,50
R1300459-38,GÄVGAXXS,2013-03-17 11:22,<50
R1300459-39,GÄVGAXXS,2013-03-17 21:22,50
R1300459-40,GÄVGAXXS,2013-03-18 11:22,<50
R1300459-41,GÄVGAXXS,2013-03-18 21:22,200
R1300459-42,GÄVGAXXS,2013-03-19 11:22,50
R1300459-43,GÄVGAXXS,2013-03-19 21:22,200
R1300460-00,GÄVGAXXS,2013-03-20 13:35,100
R1300460-01,GÄVGAXXS,2013-03-20 23:29,50
R1300460-02,GÄVGAXXS,2013-03-21 13:29,<50
R1300460-03,GÄVGAXXS,2013-03-21 23:29,50
R1300460-04,GÄVGAXXS,2013-03-22 13:29,100
R1300460-05,GÄVGAXXS,2013-03-22 23:29,<50
R1300460-06,GÄVGAXXS,2013-03-23 13:29,200
R1300460-07,GÄVGAXXS,2013-03-23 23:29,<50
R1300460-08,GÄVGAXXS,2013-03-24 13:29,50
R1300460-09,GÄVGAXXS,2013-03-24 23:29,<50
R1300460-10,GÄVGAXXS,2013-03-25 13:29,<50
R1300460-11,GÄVGAXXS,2013-03-25 23:29,<50
R1300460-12,GÄVGAXXS,2013-03-26 13:29,100
R1300460-13,GÄVGAXXS,2013-03-26 23:29,<50
R1300460-14,GÄVGAXXS,2013-03-27 13:29,100
R1300460-15,GÄVGAXXS,2013-03-27 23:29,50
R1300460-16,GÄVGAXXS,2013-03-28 13:29,<50
R1300460-17,GÄVGAXXS,2013-03-28 23:29,<50
R1300460-18,GÄVGAXXS,2013-03-29 13:29,<50
R1300460-19,GÄVGAXXS,2013-03-29 23:29,<50
R1300460-20,GÄVGAXXS,2013-03-30 13:29,50
R1300460-21,GÄVGAXXS,2013-03-30 23:29,<50
R1300460-22,GÄVGAXXS,2013-03-31 13:29,100
R1300460-23,GÄVGAXXS,2013-03-31 23:29,<50
R1300460-24,GÄVGAXXS,2013-04-01 13:29,<50
R1300460-25,GÄVGAXXS,2013-04-01 23:29,50
R1300460-26,GÄVGAXXS,2013-04-02 13:29,50
R1300460-27,GÄVGAXXS,2013-04-02 23:29,<50
R1300460-28,GÄVGAXXS,2013-04-03 13:29,50
R1300460-29,GÄVGAXXS,2013-04-03 23:29,50
R1300460-30,GÄVGAXXS,2013-04-04 13:29,50
R1300460-31,GÄVGAXXS,2013-04-04 23:29,50
R1300460-32,GÄVGAXXS,2013-04-05 13:29,<50
R1300460-33,GÄVGAXXS,2013-04-05 23:29,<50
R1300460-34,GÄVGAXXS,2013-04-06 13:29,50
R1300460-35,GÄVGAXXS,2013-04-06 23:29,<50
R1300460-36,GÄVGAXXS,2013-04-07 13:29,100
R1300460-37,GÄVGAXXS,2013-04-07 23:29,100
R1300460-38,GÄVGAXXS,2013-04-08 13:29,<50
R1300460-39,GÄVGAXXS,2013-04-08 23:29,<50
R1300460-40,GÄVGAXXS,2013-04-09 13:29,<50
R1300460-41,GÄVGAXXS,2013-04-09 23:29,<50
R1300460-42,GÄVGAXXS,2013-04-10 13:29,<50
R1300460-43,GÄVGAXXS,2013-04-10 23:29,<50
R1300460-44,GÄVGAXXS,2013-04-11 13:29,<50
R1300460-45,GÄVGAXXS,2013-04-11 23:29,<50
R1300460-46,GÄVGAXXS,2013-04-12 13:29,100
R1300460-47,GÄVGAXXS,2013-04-12 23:29,50
R1300460-48,GÄVGAXXS,2013-04-13 13:29,50
R1300460-49,GÄVGAXXS,2013-04-13 23:29,100
R1300460-50,GÄVGAXXS,2013-04-14 13:29,50
R1300460-51,GÄVGAXXS,2013-04-14 23:29,200
R1300460-52,GÄVGAXXS,2013-04-15 13:29,50
R1300460-53,GÄVGAXXS,2013-04-15 23:29,50
R1300460-54,GÄVGAXXS,2013-04-16 13:29,200
R1300493-00,GÄVGAXXS,2013-05-13 14:53,50
R1300493-01,GÄVGAXXS,2013-05-14 00:46,100
R1300493-02,GÄVGAXXS,2013-05-14 14:46,50
R1300493-03,GÄVGAXXS,2013-05-15 00:46,50
R1300493-04,GÄVGAXXS,2013-05-15 14:46,<50
R1300493-05,GÄVGAXXS,2013-05-16 00:46,<50
R1300493-06,GÄVGAXXS,2013-05-16 14:46,400
R1300493-07,GÄVGAXXS,2013-05-17 00:46,50
R1300493-08,GÄVGAXXS,2013-05-17 14:46,100
R1300493-09,GÄVGAXXS,2013-05-18 00:46,50
R1300493-10,GÄVGAXXS,2013-05-18 14:46,50
R1300493-11,GÄVGAXXS,2013-05-19 00:46,<50
R1300493-12,GÄVGAXXS,2013-05-19 14:46,<50
R1300493-13,GÄVGAXXS,2013-05-20 00:46,400
R1300494-00,GÄVGAXXS,2013-05-20 15:04,200
R1300494-01,GÄVGAXXS,2013-05-21 00:58,100
R1300494-02,GÄVGAXXS,2013-05-21 14:58,200
R1300494-03,GÄVGAXXS,2013-05-22 00:58,400
R1300494-04,GÄVGAXXS,2013-05-22 14:58,50
R1300494-05,GÄVGAXXS,2013-05-23 00:58,50
R1300494-06,GÄVGAXXS,2013-05-23 14:58,<50
R1300494-07,GÄVGAXXS,2013-05-24 00:58,100
R1300494-08,GÄVGAXXS,2013-05-24 14:58,50
R1300494-09,GÄVGAXXS,2013-05-25 00:58,<50
R1300494-10,GÄVGAXXS,2013-05-25 14:58,<50
R1300494-11,GÄVGAXXS,2013-05-26 00:58,<50
R1300494-12,GÄVGAXXS,2013-05-26 14:58,<50
R1300494-13,GÄVGAXXS,2013-05-27 00:58,100
R1300494-14,GÄVGAXXS,2013-05-27 14:58,50
R1300494-15,GÄVGAXXS,2013-05-28 00:58,100
R1300494-16,GÄVGAXXS,2013-05-28 14:58,<50
R1300494-17,GÄVGAXXS,2013-05-29 00:58,<50
R1300684-00,GÄVGAXXS,2013-05-29 18:07,100
R1300684-01,GÄVGAXXS,2013-05-30 04:01,100
R1300684-02,GÄVGAXXS,2013-05-30 18:01,<50
R1300684-03,GÄVGAXXS,2013-05-31 04:01,50
R1300684-04,GÄVGAXXS,2013-05-31 18:01,100
R1300684-05,GÄVGAXXS,2013-06-01 04:01,100
R1300684-06,GÄVGAXXS,2013-06-01 18:01,<50
R1300684-07,GÄVGAXXS,2013-06-02 04:01,<50
R1300684-08,GÄVGAXXS,2013-06-02 18:01,<50
R1300684-09,GÄVGAXXS,2013-06-03 04:01,100
R1300684-10,GÄVGAXXS,2013-06-03 18:01,50
R1300684-11,GÄVGAXXS,2013-06-04 04:01,<50
R1300684-12,GÄVGAXXS,2013-06-04 18:01,50
R1300684-13,GÄVGAXXS,2013-06-05 04:01,<50
R1300684-14,GÄVGAXXS,2013-06-05 18:01,<50
R1300684-15,GÄVGAXXS,2013-06-06 04:01,50
R1300684-16,GÄVGAXXS,2013-06-06 18:01,50
R1300684-17,GÄVGAXXS,2013-06-07 04:01,<50
R1300684-18,GÄVGAXXS,2013-06-07 18:01,200
R1300684-19,GÄVGAXXS,2013-06-08 04:01,50
R1300684-20,GÄVGAXXS,2013-06-08 18:01,100
R1300684-21,GÄVGAXXS,2013-06-09 04:01,50
R1300684-22,GÄVGAXXS,2013-06-09 18:01,50
R1300684-23,GÄVGAXXS,2013-06-10 04:01,100
R1300684-24,GÄVGAXXS,2013-06-10 18:01,<50
R1300684-25,GÄVGAXXS,2013-06-11 04:01,50
R1300684-26,GÄVGAXXS,2013-06-11 18:01,50
R1300684-27,GÄVGAXXS,2013-06-12 04:01,50
R1300684-28,GÄVGAXXS,2013-06-12 18:01,50
R1300684-29,GÄVGAXXS,2013-06-13 04:01,200
R1300684-30,GÄVGAXXS,2013-06-13 18:01,>400
R1300684-31,GÄVGAXXS,2013-06-14 04:01,400
R1300684-32,GÄVGAXXS,2013-06-14 18:01,400
R1300684-33,GÄVGAXXS,2013-06-15 04:01,200
R1300684-34,GÄVGAXXS,2013-06-15 18:01,50
R1300684-35,GÄVGAXXS,2013-06-16 04:01,>400
R1300684-36,GÄVGAXXS,2013-06-16 18:01,200
R1300686-00,GÄVGAXXS,2013-06-24 16:02,50
R1300687-00,GÄVGAXXS,2013-06-25 09:25,50
R1300687-01,GÄVGAXXS,2013-06-25 19:19,50
R1300687-02,GÄVGAXXS,2013-06-26 09:19,<50
R1300687-03,GÄVGAXXS,2013-06-26 19:19,200
R1300687-04,GÄVGAXXS,2013-06-27 09:19,50
R1300687-05,GÄVGAXXS,2013-06-27 19:19,200
R1300687-06,GÄVGAXXS,2013-06-28 09:19,<50
R1300687-07,GÄVGAXXS,2013-06-28 19:19,<50
R1300687-08,GÄVGAXXS,2013-06-29 09:19,50
R1300687-09,GÄVGAXXS,2013-06-29 19:19,200
R1300687-10,GÄVGAXXS,2013-06-30 09:19,100
R1300687-11,GÄVGAXXS,2013-06-30 19:19,50
R1300688-00,GÄVGAXXS,2013-07-01 09:19,<50
R1300688-01,GÄVGAXXS,2013-07-01 19:19,<50
R1300688-02,GÄVGAXXS,2013-07-02 09:19,<50
R1300688-03,GÄVGAXXS,2013-07-02 19:19,50
R1300688-04,GÄVGAXXS,2013-07-03 09:19,100
R1300688-05,GÄVGAXXS,2013-07-03 19:19,<50
R1300688-06,GÄVGAXXS,2013-07-04 09:19,100
R1300688-07,GÄVGAXXS,2013-07-04 19:19,200
R1300688-08,GÄVGAXXS,2013-07-05 09:19,50
R1300688-09,GÄVGAXXS,2013-07-05 19:19,<50
R1300688-10,GÄVGAXXS,2013-07-06 09:19,<50
R1300688-11,GÄVGAXXS,2013-07-06 19:19,<50
R1300688-12,GÄVGAXXS,2013-07-07 09:19,<50
R1300688-13,GÄVGAXXS,2013-07-07 19:19,<50
R1300688-14,GÄVGAXXS,2013-07-08 09:19,<50
R1300688-15,GÄVGAXXS,2013-07-08 19:19,<50
R1300688-16,GÄVGAXXS,2013-07-09 09:19,<50
R1300688-17,GÄVGAXXS,2013-07-09 19:19,<50
R1300688-18,GÄVGAXXS,2013-07-10 09:19,50
R1300688-19,GÄVGAXXS,2013-07-10 19:19,50
R1300688-20,GÄVGAXXS,2013-07-11 09:19,50
R1300688-21,GÄVGAXXS,2013-07-11 19:19,<50
R1300688-22,GÄVGAXXS,2013-07-12 09:19,50
R1300688-23,GÄVGAXXS,2013-07-12 19:19,<50
R1300688-24,GÄVGAXXS,2013-07-13 09:19,<50
R1300688-25,GÄVGAXXS,2013-07-13 19:19,50
R1300688-26,GÄVGAXXS,2013-07-14 09:19,50
R1300688-27,GÄVGAXXS,2013-07-14 19:19,50
R1300688-28,GÄVGAXXS,2013-07-15 09:19,<50
R1300688-29,GÄVGAXXS,2013-07-15 19:19,50
R1300688-30,GÄVGAXXS,2013-07-16 09:19,<50
R1300688-31,GÄVGAXXS,2013-07-16 19:19,<50
R1300688-32,GÄVGAXXS,2013-07-17 09:19,100
R1300688-33,GÄVGAXXS,2013-07-17 19:19,400
R1300688-34,GÄVGAXXS,2013-07-18 09:19,50
R1300688-35,GÄVGAXXS,2013-07-18 19:19,<50
R1300688-36,GÄVGAXXS,2013-07-19 09:19,100
R1300688-37,GÄVGAXXS,2013-07-19 19:19,<50
R1300688-38,GÄVGAXXS,2013-07-20 09:19,<50
R1300688-39,GÄVGAXXS,2013-07-20 19:19,<50
R1300688-40,GÄVGAXXS,2013-07-21 09:19,50
R1300688-41,GÄVGAXXS,2013-07-21 19:19,<50
R1300689-00,GÄVGAXXS,2013-07-24 09:19,100
R1300689-01,GÄVGAXXS,2013-07-24 19:13,50
R1300689-02,GÄVGAXXS,2013-07-25 09:13,400
R1300689-03,GÄVGAXXS,2013-07-25 19:13,100
R1300689-04,GÄVGAXXS,2013-07-26 09:13,50
R1300689-05,GÄVGAXXS,2013-07-26 19:13,200
R1300689-06,GÄVGAXXS,2013-07-27 09:13,200
R1300689-07,GÄVGAXXS,2013-07-27 19:13,50
R1300689-08,GÄVGAXXS,2013-07-28 09:13,50
R1300689-09,GÄVGAXXS,2013-07-28 19:13,100
R1300689-10,GÄVGAXXS,2013-07-29 09:13,<50
R1300689-11,GÄVGAXXS,2013-07-29 19:13,50
R1300689-12,GÄVGAXXS,2013-07-30 09:13,200
R1300689-13,GÄVGAXXS,2013-07-30 19:13,100
R1300689-14,GÄVGAXXS,2013-07-31 09:13,200
R1300689-15,GÄVGAXXS,2013-07-31 19:13,<50
R1300689-16,GÄVGAXXS,2013-08-01 09:13,100
R1300689-17,GÄVGAXXS,2013-08-01 19:13,<50
R1300689-18,GÄVGAXXS,2013-08-02 09:13,<50
R1300689-19,GÄVGAXXS,2013-08-02 19:13,<50
R1300689-20,GÄVGAXXS,2013-08-03 09:13,100
R1300689-21,GÄVGAXXS,2013-08-03 19:13,50
R1300689-22,GÄVGAXXS,2013-08-04 09:13,100
R1300689-23,GÄVGAXXS,2013-08-04 19:13,50
R1300689-24,GÄVGAXXS,2013-08-05 09:13,<50
R1300689-25,GÄVGAXXS,2013-08-05 19:13,50
R1300689-26,GÄVGAXXS,2013-08-06 09:13,<50
R1300689-27,GÄVGAXXS,2013-08-06 19:13,50
R1300689-28,GÄVGAXXS,2013-08-07 09:13,50
R1300689-29,GÄVGAXXS,2013-08-07 19:13,<50
R1300689-30,GÄVGAXXS,2013-08-08 09:13,<50
R1300689-31,GÄVGAXXS,2013-08-08 19:13,200
R1300689-32,GÄVGAXXS,2013-08-09 09:13,<50
R1300689-33,GÄVGAXXS,2013-08-09 19:13,50
R1300689-34,GÄVGAXXS,2013-08-10 09:13,<50
R1300689-35,GÄVGAXXS,2013-08-10 19:13,<50
R1300689-39,GÄVGAXXS,2013-08-12 19:13,100
R1300689-40,GÄVGAXXS,2013-08-13 09:13,<50
R1300689-41,GÄVGAXXS,2013-08-13 19:13,200
R1300689-42,GÄVGAXXS,2013-08-14 09:13,<50
R1300689-43,GÄVGAXXS,2013-08-14 19:13,50
R1300699-00,GÄVGAXXS,2013-08-16 14:11,100
R1300699-01,GÄVGAXXS,2013-08-17 00:04,100
R1300699-02,GÄVGAXXS,2013-08-17 14:04,50
R1300699-03,GÄVGAXXS,2013-08-18 00:04,>400
R1300699-04,GÄVGAXXS,2013-08-18 14:04,50
R1300699-05,GÄVGAXXS,2013-08-19 00:04,200
R1300699-06,GÄVGAXXS,2013-08-19 14:04,<50
R1300699-07,GÄVGAXXS,2013-08-20 00:04,100
R1300699-08,GÄVGAXXS,2013-08-20 14:04,50
R1300700-00,GÄVGAXXS,2013-08-21 08:53,50
R1300700-01,GÄVGAXXS,2013-08-21 18:46,<50
R1300700-02,GÄVGAXXS,2013-08-22 08:46,<50
R1300700-03,GÄVGAXXS,2013-08-22 18:46,<50
R1300700-04,GÄVGAXXS,2013-08-23 08:46,<50
R1300700-05,GÄVGAXXS,2013-08-23 18:46,<50
R1300700-06,GÄVGAXXS,2013-08-24 08:46,<50
R1300700-07,GÄVGAXXS,2013-08-24 18:46,<50
R1300700-08,GÄVGAXXS,2013-08-25 08:46,<50
R1300700-09,GÄVGAXXS,2013-08-25 18:46,50
R1300700-10,GÄVGAXXS,2013-08-26 08:46,<50
R1300700-11,GÄVGAXXS,2013-08-26 18:46,50
R1300700-12,GÄVGAXXS,2013-08-27 08:46,50
R1300700-13,GÄVGAXXS,2013-08-27 18:46,50
R1300700-14,GÄVGAXXS,2013-08-28 08:46,<50
R1300700-15,GÄVGAXXS,2013-08-28 18:46,<50
R1300700-16,GÄVGAXXS,2013-08-29 08:46,<50
R1300700-17,GÄVGAXXS,2013-08-29 18:46,<50
R1300700-18,GÄVGAXXS,2013-08-30 08:46,<50
R1300700-19,GÄVGAXXS,2013-08-30 18:46,<50
R1300700-20,GÄVGAXXS,2013-08-31 08:46,<50
R1300700-21,GÄVGAXXS,2013-08-31 18:46,100
R1300700-22,GÄVGAXXS,2013-09-01 08:46,50
R1300700-23,GÄVGAXXS,2013-09-01 18:46,<50
R1300742-00,GÄVGAXXS,2013-09-05 13:18,<50
R1300742-01,GÄVGAXXS,2013-09-05 23:12,<50
R1300742-02,GÄVGAXXS,2013-09-06 13:12,50
R1300742-03,GÄVGAXXS,2013-09-06 23:12,100
R1300742-04,GÄVGAXXS,2013-09-07 13:12,<50
R1300742-05,GÄVGAXXS,2013-09-07 23:12,<50
R1300742-06,GÄVGAXXS,2013-09-08 13:12,50
R1300742-07,GÄVGAXXS,2013-09-08 23:12,50
R1300742-08,GÄVGAXXS,2013-09-09 13:12,<50
R1300742-09,GÄVGAXXS,2013-09-09 23:12,<50
R1300742-10,GÄVGAXXS,2013-09-10 13:12,400
R1300742-11,GÄVGAXXS,2013-09-10 23:12,<50
R1300742-12,GÄVGAXXS,2013-09-11 13:12,400
R1300742-13,GÄVGAXXS,2013-09-11 23:12,<50
R1300742-14,GÄVGAXXS,2013-09-12 13:12,50
R1300742-15,GÄVGAXXS,2013-09-12 23:12,50
R1300742-16,GÄVGAXXS,2013-09-13 13:12,100
R1300742-17,GÄVGAXXS,2013-09-13 23:12,100
R1300742-18,GÄVGAXXS,2013-09-14 13:12,50
R1300742-19,GÄVGAXXS,2013-09-14 23:12,<50
R1300742-20,GÄVGAXXS,2013-09-15 13:12,200
R1300742-21,GÄVGAXXS,2013-09-15 23:12,50
R1300742-22,GÄVGAXXS,2013-09-16 13:12,100
R1300742-23,GÄVGAXXS,2013-09-16 23:12,50
R1300742-24,GÄVGAXXS,2013-09-17 13:12,100
R1300742-25,GÄVGAXXS,2013-09-17 23:12,50
R1300742-26,GÄVGAXXS,2013-09-18 13:12,<50
R1300742-27,GÄVGAXXS,2013-09-18 23:12,50
R1300742-28,GÄVGAXXS,2013-09-19 13:12,<50
R1300742-29,GÄVGAXXS,2013-09-19 23:12,<50
R1300742-30,GÄVGAXXS,2013-09-20 13:12,50
R1300742-31,GÄVGAXXS,2013-09-20 23:12,50
R1300742-32,GÄVGAXXS,2013-09-21 13:12,<50
R1300742-33,GÄVGAXXS,2013-09-21 23:12,50
R1300742-34,GÄVGAXXS,2013-09-22 13:12,100
R1300742-35,GÄVGAXXS,2013-09-22 23:12,200
